target_id	length	eff_length	est_counts	tpm
FBtr0080042	3136	2915.51	8	0.123656
FBtr0113473	1722	1501.51	21	0.630276
FBtr0072561	883	662.514	349	23.7395
FBtr0072853	1198	977.514	3047.67	140.503
FBtr0333433	744	523.514	1289.33	110.988
FBtr0086602	2935	2714.51	0	0
FBtr0334509	1045	824.514	0	0
FBtr0082693	1970	1749.51	938	24.1616
FBtr0081308	535	315.115	1	0.143012
FBtr0344736	1574	1353.51	0	0
FBtr0079425	1470	1249.51	11	0.396727
FBtr0340431	594	373.732	0	0
FBtr0078784	785	564.514	5	0.39915
FBtr0077998	940	719.514	0	0
FBtr0074869	2308	2087.51	0	0
FBtr0346582	2202	1981.51	0	0
FBtr0077467	2055	1834.51	29	0.71239
FBtr0088463	997	776.514	1549	89.8965
FBtr0289972	634	413.653	0	0
FBtr0300711	633	412.653	0	0
FBtr0332106	808	587.514	16	1.22728
FBtr0087547	902	681.514	322	21.2923
FBtr0073902	1399	1178.51	624	23.8611
FBtr0343596	1293	1072.51	886.29	37.2403
FBtr0290021	1780	1559.51	153.71	4.44174
FBtr0070912	1808	1587.51	249.776	7.09045
FBtr0072695	751	530.514	0	0
FBtr0332655	591	370.77	0	0
FBtr0300583	937	716.514	174.885	10.9994
FBtr0344804	1205	984.514	29.6929	1.35916
FBtr0300584	1337	1116.51	223.618	9.02576
FBtr0333757	4862	4641.51	0	0
FBtr0340621	5288	5067.51	0	0
FBtr0340620	4485	4264.51	15.1936	0.160558
FBtr0301696	5282	5061.51	522.638	4.65331
FBtr0074451	4500	4279.51	466.168	4.90895
FBtr0087401	1334	1113.51	0	0
FBtr0339997	1555	1334.51	0	0
FBtr0329932	7826	7605.51	0	0
FBtr0303879	7980	7759.51	51.8084	0.300889
FBtr0303878	9624	9403.51	24.1914	0.115934
FBtr0303877	9706	9485.51	0.000273218	1.29805e-06
FBtr0329930	5679	5458.51	0	0
FBtr0079691	5661	5440.51	0	0
FBtr0329931	9751	9530.51	0	0
FBtr0082685	1173	952.514	0	0
FBtr0077332	759	538.514	0	0
FBtr0082437	1439	1218.51	89.7853	3.32059
FBtr0335212	1344	1123.51	2459.21	98.6412
FBtr0086214	515	295.48	7	1.06761
FBtr0302456	3995	3774.51	0	0
FBtr0332514	3930	3709.51	0	0
FBtr0300044	1142	921.514	0	0
FBtr0078263	940	719.514	1073.4	67.2298
FBtr0331527	1352	1131.51	112.602	4.48464
FBtr0302580	560	340.017	0	0
FBtr0077141	787	566.514	8.20612	0.652781
FBtr0306593	981	760.514	17.7939	1.0544
FBtr0078404	4176	3955.51	1862.69	21.2216
FBtr0331797	4540	4319.51	405.328	4.22875
FBtr0301238	991	770.514	264.101	15.4465
FBtr0081500	1065	844.514	18.6253	0.993886
FBtr0100182	974	753.514	3853.36	230.457
FBtr0332916	2924	2703.51	7.89353	0.131578
FBtr0088412	3078	2857.51	87.2493	1.37599
FBtr0088416	1753	1532.51	3326.63	97.8229
FBtr0332917	1760	1539.51	111.791	3.27239
FBtr0088415	3078	2857.51	2618.86	41.3014
FBtr0088417	3046	2825.51	58.1427	0.927339
FBtr0100183	1753	1532.51	22781.1	669.901
FBtr0088419	2966	2745.51	0	0
FBtr0088418	2966	2745.51	0	0
FBtr0088413	1753	1532.51	0	0
FBtr0088414	2966	2745.51	0	0
FBtr0333845	1592	1371.51	194.019	6.37507
FBtr0074979	1387	1166.51	813.981	31.446
FBtr0076999	2247	2026.51	59	1.31203
FBtr0308030	1348	1127.51	402.425	16.0844
FBtr0083005	1352	1131.51	24146.6	961.692
FBtr0333033	829	608.514	0	0
FBtr0112438	478	259.381	0	0
FBtr0088953	704	483.567	341	31.7789
FBtr0087117	1549	1328.51	29	0.983722
FBtr0113281	2616	2395.51	211.557	3.97988
FBtr0084795	2832	2611.51	284.784	4.91432
FBtr0334507	2862	2641.51	52.2335	0.891121
FBtr0084794	2965	2744.51	739.426	12.1414
FBtr0072308	2351	2130.51	214	4.52658
FBtr0346117	3950	3729.51	0	0
FBtr0100473	3845	3624.51	163	2.02665
FBtr0321291	5122	4901.51	2	0.0183883
FBtr0273188	6040	5819.51	0	0
FBtr0083126	4114	3893.51	1440.93	16.6779
FBtr0083127	4176	3955.51	153.067	1.7439
FBtr0333397	1028	807.514	203.197	11.3399
FBtr0072743	1487	1266.51	15.375	0.547073
FBtr0339600	3404	3183.51	0	0
FBtr0070310	3419	3198.51	59	0.831274
FBtr0307329	3948	3727.51	66.0389	0.798401
FBtr0307327	3009	2788.51	2422.98	39.1578
FBtr0307326	4032	3811.51	207.99	2.45915
FBtr0307328	3226	3005.51	83.9903	1.25936
FBtr0072205	950	729.514	65.4936	4.04581
FBtr0343289	1070	849.514	134.506	7.13531
FBtr0336924	1050	829.514	0	0
FBtr0111134	1077	856.514	9.77104	0.514099
FBtr0299903	1064	843.514	270.229	14.4371
FBtr0309815	1239	1018.51	2	0.0884919
FBtr0309814	907	686.514	0	0
FBtr0345445	915	694.514	0	0
FBtr0079377	844	623.514	0	0
FBtr0080290	1533	1312.51	1802.88	61.902
FBtr0085355	2150	1929.51	396	9.24885
FBtr0080485	2497	2276.51	0	0
FBtr0334757	2476	2255.51	0	0
FBtr0334756	2653	2432.51	1	0.0185262
FBtr0079791	864	643.514	90.9424	6.36867
FBtr0340262	1029	808.514	55.3541	3.08534
FBtr0112365	720	499.567	68	6.13418
FBtr0335049	3752	3531.51	0	0
FBtr0347105	2896	2675.51	0	0
FBtr0082199	2967	2746.51	0	0
FBtr0082200	3920	3699.51	79.8576	0.972775
FBtr0082196	2266	2045.51	8.45071	0.186179
FBtr0335048	2266	2045.51	8.45071	0.186179
FBtr0082198	4426	4205.51	301.696	3.23289
FBtr0308123	4426	4205.51	301.696	3.23289
FBtr0347104	2985	2764.51	215.539	3.51356
FBtr0301386	3773	3552.51	270.829	3.43557
FBtr0082197	3381	3160.51	19.4818	0.277786
FBtr0301104	2215	1994.51	670.453	15.1486
FBtr0301101	1650	1429.51	1976.14	62.2975
FBtr0302324	2063	1842.51	76.7373	1.87688
FBtr0301102	1675	1454.51	663.035	20.5428
FBtr0302325	1550	1329.51	732.819	24.8396
FBtr0301103	2190	1969.51	1484.81	33.9745
FBtr0343116	1134	913.514	4099	202.21
FBtr0087898	5631	5410.51	27.8718	0.232149
FBtr0087897	6630	6409.51	2482.29	17.4529
FBtr0305075	5634	5413.51	13.8367	0.115184
FBtr0085175	5398	5177.51	981	8.53863
FBtr0084634	978	757.514	1	0.0594908
FBtr0308352	1643	1422.51	514.551	16.3009
FBtr0089576	1585	1364.51	324.449	10.7154
FBtr0078554	1713	1492.51	14.9251	0.450651
FBtr0332051	1613	1392.51	213.075	6.89562
FBtr0345810	444	226.367	78.9551	15.7184
FBtr0078246	386	171.893	14.0449	3.68215
FBtr0082940	1037	816.514	0	0
FBtr0331379	2068	1847.51	0	0
FBtr0088790	2071	1850.51	46	1.12023
FBtr0083719	1313	1092.51	47.6815	1.96681
FBtr0343992	1456	1235.51	328.319	11.9754
FBtr0345590	697	476.567	0	0
FBtr0076913	404	188.403	3	0.717588
FBtr0075665	544	324.083	28	3.89352
FBtr0472699	4717	4496.51	0	0
FBtr0472698	5182	4961.51	0	0
FBtr0472697	4849	4628.51	0	0
FBtr0472696	5146	4925.51	0	0
FBtr0472695	4813	4592.51	3046	29.8896
FBtr0472700	5050	4829.51	0	0
FBtr0085638	1467	1246.51	0	0
FBtr0345122	1464	1243.51	0	0
FBtr0070445	1280	1059.51	0	0
FBtr0307159	1798	1577.51	271	7.74171
FBtr0087632	662	441.611	133	13.5723
FBtr0087757	2251	2030.51	0	0
FBtr0087758	2186	1965.51	0	0
FBtr0299952	5918	5697.51	1971.74	15.5957
FBtr0299953	6153	5932.51	8.19087	0.0622203
FBtr0075203	6012	5791.51	69.7453	0.542704
FBtr0100411	6239	6018.51	14.041	0.105135
FBtr0075202	6012	5791.51	69.7453	0.542704
FBtr0075204	5059	4838.51	182.723	1.70186
FBtr0305796	6012	5791.51	69.7453	0.542704
FBtr0074058	1377	1156.51	2973.35	115.861
FBtr0074059	1652	1431.51	68.6516	2.1612
FBtr0100402	3384	3163.51	117.686	1.67647
FBtr0100404	3320	3099.51	484.186	7.03978
FBtr0100406	4032	3811.51	741.128	8.76267
FBtr0345693	1256	1035.51	0	0
FBtr0301227	975	754.514	1	0.0597273
FBtr0073032	1440	1219.51	36.0738	1.33305
FBtr0344220	1279	1058.51	417.671	17.7819
FBtr0073030	1111	890.514	1577.37	79.8238
FBtr0073031	1144	923.514	1034.89	50.5
FBtr0073690	2572	2351.51	15.8174	0.303129
FBtr0305591	2126	1905.51	24.1826	0.571916
FBtr0084452	1627	1406.51	2974	95.2878
FBtr0075561	1601	1380.51	282.667	9.22732
FBtr0306155	1513	1292.51	18.1093	0.631402
FBtr0306154	1487	1266.51	0	0
FBtr0306156	1472	1251.51	74.9146	2.69756
FBtr0331934	1226	1005.51	300.309	13.4592
FBtr0089462	5264	5043.51	676.996	6.04914
FBtr0089461	5930	5709.51	1348	10.6398
FBtr0089460	5375	5154.51	0	0
FBtr0072701	3715	3494.51	32.1333	0.414389
FBtr0072700	3916	3695.51	14.7232	0.179542
FBtr0072699	3781	3560.51	100.237	1.2687
FBtr0333395	3665	3444.51	2368.95	30.9933
FBtr0072702	3452	3231.51	1166.81	16.2717
FBtr0072697	3698	3477.51	294.069	3.81084
FBtr0306557	3628	3407.51	98.0842	1.29719
FBtr0072698	3659	3438.51	3.59806e-07	4.71562e-09
FBtr0078067	2310	2089.51	445	9.59744
FBtr0079933	2623	2402.51	0	0
FBtr0079281	1722	1501.51	3	0.0900394
FBtr0339084	426	209.156	613.163	132.113
FBtr0339085	456	237.876	413.837	78.4006
FBtr0300411	1148	927.514	276.583	13.4383
FBtr0078195	1063	842.514	25.4174	1.35955
FBtr0082355	1219	998.514	57.1536	2.57947
FBtr0339400	1223	1002.51	32.8464	1.47652
FBtr0082214	764	543.514	0	0
FBtr0344336	778	557.514	0	0
FBtr0086533	710	489.567	17158.2	1579.43
FBtr0340533	1017	796.514	500.825	28.3357
FBtr0079150	1041	820.514	0	0
FBtr0074139	1906	1685.51	0	0
FBtr0077685	2639	2418.51	3448	64.248
FBtr0112383	1100	879.514	0	0
FBtr0073428	1319	1098.51	2481.68	101.808
FBtr0346280	1491	1270.51	44.3203	1.57204
FBtr0085509	2340	2119.51	825	17.5412
FBtr0330395	6579	6358.51	196.341	1.39154
FBtr0333525	12156	11935.5	15.443	0.0583085
FBtr0299635	6579	6358.51	196.341	1.39154
FBtr0333524	6444	6223.51	29.0919	0.210657
FBtr0339772	3096	2875.51	143.301	2.24582
FBtr0339774	3635	3414.51	100.081	1.32087
FBtr0339773	2945	2724.51	3.12587e-08	5.17039e-10
FBtr0070215	3055	2834.51	626.618	9.96243
FBtr0073468	950	729.514	0	0
FBtr0070237	1374	1153.51	82.3785	3.21834
FBtr0070236	2319	2098.51	173.255	3.72061
FBtr0332288	2243	2022.51	13.3668	0.297836
FBtr0076455	1010	789.514	6	0.342477
FBtr0475224	5537	5316.51	70.1271	0.594429
FBtr0475225	1201	980.514	0	0
FBtr0079637	2660	2439.51	5839.63	107.875
FBtr0084956	676	455.567	2	0.197842
FBtr0339118	1590	1369.51	16	0.526495
FBtr0332828	3074	2853.51	5.24491	0.0828321
FBtr0332827	3076	2855.51	0	0
FBtr0332819	3240	3019.51	0	0
FBtr0332833	2913	2692.51	768.089	12.8557
FBtr0332834	2827	2606.51	0	0
FBtr0332835	3268	3047.51	0	0
FBtr0332832	3546	3325.51	16.8392	0.228194
FBtr0332831	5587	5366.51	271.813	2.28254
FBtr0332822	2799	2578.51	0	0
FBtr0332821	3497	3276.51	0.000230728	3.17342e-06
FBtr0332825	2802	2581.51	76.0227	1.32712
FBtr0332830	5929	5708.51	16.9086	0.133483
FBtr0332823	2956	2735.51	884.637	14.5736
FBtr0332829	3107	2886.51	0	0
FBtr0332824	3056	2835.51	112.637	1.79016
FBtr0332826	2548	2327.51	501.68	9.71348
FBtr0332820	2515	2294.51	3745.13	73.5558
FBtr0301271	822	601.514	456.856	34.2274
FBtr0301272	1472	1251.51	0	0
FBtr0300456	1709	1488.51	0	0
FBtr0091824	493	273.871	0	0
FBtr0072461	2237	2016.51	0	0
FBtr0075329	1757	1536.51	3570	104.706
FBtr0343238	2022	1801.51	8.9524	0.223946
FBtr0077517	2028	1807.51	1003.05	25.0081
FBtr0301209	3155	2934.51	64307.9	987.572
FBtr0086298	3610	3389.51	29.1232	0.387207
FBtr0331586	737	516.567	25.4987	2.2245
FBtr0304740	868	647.514	73.5167	5.11655
FBtr0111163	740	519.567	1766.17	153.191
FBtr0331585	881	660.514	95.813	6.53707
FBtr0100085	822	601.514	0	0
FBtr0070736	1411	1190.51	1	0.0378535
FBtr0304566	425	208.241	0	0
FBtr0303834	558	338.017	1	0.133322
FBtr0071710	1029	808.514	12	0.668858
FBtr0075669	940	719.514	0	0
FBtr0074801	5874	5653.51	37.0355	0.295216
FBtr0306520	9896	9675.51	0	0
FBtr0074800	9826	9605.51	0	0
FBtr0100839	8024	7803.51	307.5	1.77581
FBtr0306523	5631	5410.51	2084.23	17.3599
FBtr0306521	6603	6382.51	44.5159	0.314314
FBtr0306522	6524	6303.51	195.834	1.40006
FBtr0332993	11220	10999.5	340.443	1.3948
FBtr0085181	1447	1226.51	7	0.257197
FBtr0081043	5476	5255.51	806.5	6.9156
FBtr0081042	5476	5255.51	806.5	6.9156
FBtr0331731	1650	1429.51	5.54305	0.174744
FBtr0331729	1801	1580.51	197.314	5.62601
FBtr0345984	2309	2088.51	69.85	1.5072
FBtr0071222	2010	1789.51	4001.05	100.758
FBtr0331730	1897	1676.51	293.241	7.8824
FBtr0071204	1112	891.514	19.4926	0.985331
FBtr0300448	1249	1028.51	7.5074	0.328943
FBtr0076573	651	430.611	75	7.84905
FBtr0339282	1459	1238.51	0	0
FBtr0088868	1300	1079.51	0	0
FBtr0070682	696	475.567	734	69.5545
FBtr0083115	2665	2444.51	686.117	12.6487
FBtr0086237	834	613.514	0	0
FBtr0085634	1187	966.514	1498.78	69.8829
FBtr0085635	1197	976.514	374.717	17.2928
FBtr0306588	1246	1025.51	39.0487	1.71595
FBtr0306587	981	760.514	0	0
FBtr0332170	1009	788.514	21.3642	1.22101
FBtr0085631	1677	1456.51	13584.5	420.309
FBtr0344763	1526	1305.51	735.735	25.3969
FBtr0085632	1135	914.514	28364.9	1397.75
FBtr0085633	1227	1006.51	109.007	4.88062
FBtr0075139	4071	3850.51	23.4207	0.274108
FBtr0300216	694	473.567	0	0
FBtr0344762	633	412.653	0	0
FBtr0080959	727	506.567	1941.12	172.686
FBtr0345447	743	522.514	294.876	25.432
FBtr0088961	2699	2478.51	0	0
FBtr0336908	2459	2238.51	11	0.221449
FBtr0344892	2595	2374.51	0	0
FBtr0339606	3144	2923.51	58.8676	0.907428
FBtr0081798	2622	2401.51	52.3035	0.981492
FBtr0081797	2544	2323.51	137.962	2.67582
FBtr0086192	674	453.567	0	0
FBtr0087899	826	605.514	0	0
FBtr0301195	835	614.514	76	5.57343
FBtr0085831	831	610.514	106	7.82439
FBtr0343301	3675	3454.51	0	0
FBtr0072138	3528	3307.51	10.2084	0.13909
FBtr0343299	4154	3933.51	0	0
FBtr0072139	3544	3323.51	14.7903	0.200548
FBtr0072136	3543	3322.51	59.0921	0.8015
FBtr0343300	3612	3391.51	184.544	2.45215
FBtr0072137	3883	3662.51	137.365	1.6902
FBtr0332764	3003	2782.51	1	0.0161958
FBtr0085210	1273	1052.51	567	24.277
FBtr0087171	1680	1459.51	4	0.123507
FBtr0087172	1729	1508.51	0	0
FBtr0345430	1031	810.514	115.592	6.42699
FBtr0077883	844	623.514	79.9232	5.77653
FBtr0340652	2821	2600.51	1230	21.315
FBtr0340653	2995	2774.51	15.9455	0.258995
FBtr0333681	2723	2502.51	27.9987	0.504199
FBtr0089133	2870	2649.51	593.059	10.0872
FBtr0306078	390	175.483	0	0
FBtr0344072	1586	1365.51	218.756	7.21947
FBtr0074767	1754	1533.51	1.60689	0.0472214
FBtr0081862	1085	864.514	602	31.3809
FBtr0080728	800	579.514	114	8.86505
FBtr0084279	1067	846.514	87	4.63154
FBtr0088786	1378	1157.51	293.214	11.4156
FBtr0088785	1869	1648.51	350.786	9.58937
FBtr0077025	1911	1690.51	0	0
FBtr0334792	2818	2597.51	140.083	2.43035
FBtr0077483	3089	2868.51	5338.9	83.8756
FBtr0077480	2776	2555.51	11.8393	0.208779
FBtr0113020	2808	2587.51	57.6202	1.00354
FBtr0077479	2741	2520.51	0	0
FBtr0077482	2868	2647.51	1.25438e-06	2.13516e-08
FBtr0077481	2532	2311.51	3316	64.6486
FBtr0334791	2576	2355.51	537.551	10.2843
FBtr0347188	1837	1616.51	0	0
FBtr0475046	1604	1383.51	0	0
FBtr0347189	1083	862.514	0	0
FBtr0347190	2435	2214.51	0	0
FBtr0347187	2036	1815.51	0	0
FBtr0344540	992	771.514	0	0
FBtr0344541	954	733.514	0	0
FBtr0344539	848	627.514	50	3.59077
FBtr0344542	909	688.514	0	0
FBtr0301944	3668	3447.51	0	0
FBtr0290334	6101	5880.51	0	0
FBtr0308597	3817	3596.51	0	0
FBtr0290335	5687	5466.51	0	0
FBtr0083663	777	556.514	476	38.5453
FBtr0335176	9600	9379.51	0	0
FBtr0335180	9389	9168.51	206.163	1.01333
FBtr0335177	9645	9424.51	0	0
FBtr0335178	9297	9076.51	857.277	4.25641
FBtr0347415	10506	10285.5	0	0
FBtr0335179	9240	9019.51	1.79818e-05	8.98444e-08
FBtr0347414	10101	9880.51	17.0589	0.0778058
FBtr0335183	9186	8965.51	14.4135	0.0724493
FBtr0335175	9714	9493.51	0	0
FBtr0335181	9300	9079.51	200.518	0.995246
FBtr0335182	9240	9019.51	44.57	0.22269
FBtr0346548	1696	1475.51	15.9996	0.488658
FBtr0075022	742	521.567	196.465	16.9752
FBtr0333224	866	645.514	81.5356	5.69223
FBtr0343378	1743	1522.51	2	0.0591983
FBtr0073973	1499	1278.51	0	0
FBtr0346821	1270	1049.51	346.05	14.859
FBtr0331460	900	679.514	622.393	41.2769
FBtr0072762	889	668.514	7858.18	529.727
FBtr0301412	5018	4797.51	245.927	2.31009
FBtr0080510	6651	6430.51	1715.06	12.0192
FBtr0080509	5605	5384.51	221.05	1.85005
FBtr0342903	4976	4755.51	405.809	3.8456
FBtr0100660	5979	5758.51	1086.16	8.50006
FBtr0081403	4892	4671.51	1452.96	14.0165
FBtr0110768	306	104.89	0	0
FBtr0110871	974	753.514	1	0.0598066
FBtr0075580	1516	1295.51	415	14.436
FBtr0087205	1892	1671.51	700.847	18.8953
FBtr0087204	1882	1661.51	4159.15	112.808
FBtr0301229	5806	5585.51	2606	21.0258
FBtr0339674	5479	5258.51	1.7086e-05	1.46426e-07
FBtr0082686	907	686.514	816.113	53.5724
FBtr0082687	835	614.514	37.887	2.77842
FBtr0346743	811	590.514	0	0
FBtr0078017	780	559.514	0	0
FBtr0334796	1049	828.514	0	0
FBtr0334795	646	425.611	0	0
FBtr0079931	2045	1824.51	2998.96	74.0737
FBtr0343741	1484	1263.51	116.5	4.15516
FBtr0079932	2093	1872.51	353.077	8.49738
FBtr0305986	1532	1311.51	3.46206	0.11896
FBtr0077592	3341	3120.51	1291	18.6441
FBtr0303992	3377	3156.51	0	0
FBtr0070298	870	649.514	36	2.49778
FBtr0078708	1014	793.514	3678	208.88
FBtr0346459	1139	918.514	0	0
FBtr0110802	1116	895.514	1	0.0503232
FBtr0074768	1312	1091.51	106.48	4.39624
FBtr0307162	1817	1596.51	88.5196	2.49866
FBtr0330249	3463	3242.51	0	0
FBtr0343014	4033	3812.51	2479	29.3026
FBtr0071924	3463	3242.51	0	0
FBtr0307297	563	342.983	1	0.131392
FBtr0273412	4356	4135.51	186.001	2.02687
FBtr0333231	4425	4204.51	979.999	10.5039
FBtr0335040	2530	2309.51	0	0
FBtr0335042	4255	4034.51	0	0
FBtr0306678	1920	1699.51	1	0.0265165
FBtr0335041	4635	4414.51	0	0
FBtr0302966	2296	2075.51	0	0
FBtr0302965	3640	3419.51	0	0
FBtr0071329	3721	3500.51	0	0
FBtr0075173	3704	3483.51	568.184	7.35042
FBtr0345117	3658	3437.51	177.859	2.3317
FBtr0345118	4063	3842.51	239.251	2.80594
FBtr0302041	3715	3494.51	299.706	3.865
FBtr0070165	602	381.732	165	19.479
FBtr0082902	1713	1492.51	7	0.211359
FBtr0074865	1237	1016.51	0	0
FBtr0083729	6526	6305.51	49	0.3502
FBtr0085710	1378	1157.51	0	0
FBtr0306904	618	397.694	0	0
FBtr0077655	1409	1188.51	344.486	13.062
FBtr0335479	1673	1452.51	38.5136	1.19491
FBtr0077654	1319	1098.51	0	0
FBtr0299739	1466	1245.51	2.16235	0.0782381
FBtr0299737	1043	822.514	0	0
FBtr0299736	968	747.514	0	0
FBtr0299741	2046	1825.51	1.09306	0.0269836
FBtr0299740	2682	2461.51	0	0
FBtr0299738	890	669.514	2.74459	0.184739
FBtr0070814	2343	2122.51	1	0.021232
FBtr0072380	1207	986.514	0	0
FBtr0300905	2052	1831.51	3	0.0738162
FBtr0081633	2196	1975.51	0	0
FBtr0300904	2130	1909.51	0	0
FBtr0343302	1671	1450.51	108	3.35539
FBtr0072221	1809	1588.51	0	0
FBtr0302267	1558	1337.51	102	3.43671
FBtr0081965	1575	1354.51	554	18.4318
FBtr0076614	2948	2727.51	582.365	9.62209
FBtr0076615	4902	4681.51	30.6345	0.294894
FBtr0331778	797	576.514	0	0
FBtr0078513	806	585.514	0	0
FBtr0339433	4448	4227.51	444.559	4.73898
FBtr0339430	4725	4504.51	1589.79	15.905
FBtr0339432	4391	4170.51	42.0864	0.454771
FBtr0110791	4398	4177.51	883.997	9.53616
FBtr0339431	4307	4086.51	53.0178	0.584668
FBtr0070161	4310	4089.51	0.00984138	0.000108449
FBtr0339434	3741	3520.51	69.5408	0.890173
FBtr0083374	2558	2337.51	425	8.19361
FBtr0091470	2529	2308.51	1.31825	0.0257339
FBtr0091472	2414	2193.51	25.4751	0.52338
FBtr0334661	2051	1830.51	0	0
FBtr0091473	2870	2649.51	98.8587	1.68147
FBtr0340126	2516	2295.51	11.1627	0.219143
FBtr0087017	2753	2532.51	432.197	7.69078
FBtr0300573	2550	2329.51	465.17	8.99886
FBtr0087016	2522	2301.51	764.47	14.9688
FBtr0113375	910	689.514	5.94037	0.388249
FBtr0343511	946	725.514	184.894	11.4846
FBtr0113376	865	644.514	412.934	28.8728
FBtr0113377	1713	1492.51	202.232	6.10622
FBtr0078176	1788	1567.51	249.88	7.1839
FBtr0078177	2321	2100.51	94.8288	2.03449
FBtr0078175	2030	1809.51	8.2829	0.206282
FBtr0331817	1806	1585.51	98.5428	2.80089
FBtr0078173	1765	1544.51	1753.24	51.1552
FBtr0331818	1873	1652.51	30.5797	0.833928
FBtr0078178	1739	1518.51	1.39384e-08	4.13651e-10
FBtr0078174	1801	1580.51	545.034	15.5405
FBtr0299579	5537	5316.51	10.8446	0.0919232
FBtr0070596	5849	5628.51	49.1115	0.393215
FBtr0333752	4308	4087.51	18.6463	0.205577
FBtr0299581	7243	7022.51	163.073	1.04648
FBtr0299583	4673	4452.51	7.25203e-05	7.33998e-07
FBtr0112680	4624	4403.51	0	0
FBtr0299582	5890	5669.51	0	0
FBtr0333751	7403	7182.51	258.959	1.62478
FBtr0345319	4355	4134.51	106.913	1.16533
FBtr0301659	4882	4661.51	57.7294	0.558099
FBtr0299580	6513	6292.51	757.191	5.42278
FBtr0333753	7490	7269.51	57.372	0.35566
FBtr0084614	1047	826.514	0	0
FBtr0076900	2412	2191.51	10	0.205635
FBtr0087981	782	561.514	0	0
FBtr0083436	1354	1133.51	604	24.0132
FBtr0346480	1030	809.514	3	0.167008
FBtr0081302	1095	874.514	0	0
FBtr0072731	692	471.567	32.9883	3.15252
FBtr0088660	979	758.514	0	0
FBtr0072122	1529	1308.51	0	0
FBtr0082413	2054	1833.51	1586.48	38.9933
FBtr0082414	2119	1898.51	273.524	6.49264
FBtr0071458	2352	2131.51	1001.64	21.177
FBtr0336901	2803	2582.51	34.3572	0.599536
FBtr0074910	1028	807.514	8	0.446458
FBtr0332723	1228	1007.51	0	0
FBtr0343148	1623	1402.51	0	0
FBtr0301560	1249	1028.51	14	0.613421
FBtr0073787	1770	1549.51	0	0
FBtr0071228	4043	3822.51	117	1.37936
FBtr0336619	849	628.514	0	0
FBtr0081257	1146	925.514	0	0
FBtr0078103	6476	6255.51	1244	8.96186
FBtr0307507	2434	2213.51	0	0
FBtr0308578	2379	2158.51	0	0
FBtr0079500	858	637.514	0	0
FBtr0085714	3349	3128.51	382.786	5.51389
FBtr0085713	3440	3219.51	35074.2	490.951
FBtr0304996	5191	4970.51	122.964	1.11485
FBtr0304993	5196	4975.51	0	0
FBtr0304994	4907	4686.51	1195.81	11.4988
FBtr0304997	4954	4733.51	3634.94	34.6062
FBtr0333948	6177	5956.51	100.468	0.76011
FBtr0304995	5071	4850.51	12328.6	114.542
FBtr0304998	6741	6520.51	272.255	1.88163
FBtr0304999	3837	3616.51	201.966	2.51668
FBtr0309516	774	553.514	0	0
FBtr0308822	2106	1885.51	64.4003	1.53921
FBtr0308821	1252	1031.51	0	0
FBtr0306799	988	767.514	160.6	9.42973
FBtr0114553	1698	1477.51	21.0001	0.640518
FBtr0088903	1480	1259.51	75.5709	2.70391
FBtr0100479	1330	1109.51	25843.4	1049.68
FBtr0075463	420	203.428	0	0
FBtr0077153	2580	2359.51	0	0
FBtr0085563	1168	947.514	178.829	8.50536
FBtr0085564	1192	971.514	156.342	7.25217
FBtr0346863	452	234.042	145.5	28.0162
FBtr0075839	452	234.042	145.5	28.0162
FBtr0346389	610	389.694	0	0
FBtr0084551	1373	1152.51	169.113	6.61257
FBtr0078089	556	336.017	89	11.9363
FBtr0083406	914	693.514	0	0
FBtr0074571	2509	2288.51	6894.77	135.771
FBtr0074570	2310	2089.51	827.803	17.8535
FBtr0074574	2781	2560.51	113.072	1.99008
FBtr0340421	2806	2585.51	0.00419791	7.31689e-05
FBtr0340422	2677	2456.51	51.5081	0.944924
FBtr0074575	2652	2431.51	1856.84	34.4142
FBtr0331590	716	495.567	3.89158	0.353887
FBtr0073571	719	498.567	145.108	13.1163
FBtr0083428	1185	964.514	90	4.20508
FBtr0084921	923	702.514	0	0
FBtr0088183	421	204.325	0	0
FBtr0339472	2820	2599.51	837.075	14.5115
FBtr0339471	2953	2732.51	454.925	7.50271
FBtr0339650	7868	7647.51	827.96	4.87899
FBtr0087889	8972	8751.51	79.6635	0.41022
FBtr0347014	8706	8485.51	0	0
FBtr0087890	7874	7653.51	0	0
FBtr0303565	7722	7501.51	1778.02	10.6814
FBtr0304683	7734	7513.51	640.735	3.84305
FBtr0087887	7474	7253.51	98.8895	0.614388
FBtr0339651	8130	7909.51	0	0
FBtr0303566	7791	7570.51	12.7312	0.0757852
FBtr0087888	8074	7853.51	0	0
FBtr0301184	2093	1872.51	0	0
FBtr0080266	680	459.567	0	0
FBtr0083089	2702	2481.51	46.8829	0.85141
FBtr0299509	4392	4171.51	0	0
FBtr0330139	3017	2796.51	0	0
FBtr0299510	3415	3194.51	1	0.014107
FBtr0331181	4392	4171.51	0	0
FBtr0073151	1479	1258.51	3605.18	129.095
FBtr0303096	1250	1029.51	477.823	20.9159
FBtr0075983	2060	1839.51	2039.95	49.9755
FBtr0075982	2622	2401.51	34.5133	0.647653
FBtr0332090	3836	3615.51	1805.56	22.5052
FBtr0332089	1603	1382.51	56.9701	1.85703
FBtr0112398	960	739.514	1	0.0609388
FBtr0452163	2348	2127.51	0	0
FBtr0302562	2506	2285.51	0	0
FBtr0075348	623	402.694	249	27.8654
